serial	track1_filename	md5
SLPS-00702	Final Fantasy VII (Japan) (Disc 3).bin	e7ae43a76da7c3b42968cf26760a8018
SLPS-00729	Koushien V (Japan) (Track 01).bin	70736936a2700c9001232393e2e9a829
SLPS-00734	Mad Stalker - FullMetalForce (Japan) (Track 01).bin	44a6bf007752178d39e708f34432e37a
SLPS-00735	Soviet Strike (Japan) (Track 1).bin	4cd6d6f1920a6e72ea954122aa30d863
SLPS-00757	Bounty Sword First (Japan).bin	39b221a8c4c274fd0623d40ce0e1dc4b
SLPS-00764	Rockman - Battle & Chase (Japan).bin	591716b9ce750975c89d2129dc8f5f18
SLPS-00765	Namco Museum Encore (Japan) (Shokai Gentei Special Box) (Track 1).bin	dc822e93b108f243b2edb9ffce4f6a2a
SLPS-00770	Final Fantasy Tactics (Japan).bin	dfca4b82f4a85dc8ad5933892155fd95
SLPS-00782	Conveni, The - Ano Machi o Dokusen seyo (Japan).bin	c611308367e10b1c5bb2e71d0f0743ef
SLPS-00812	Fade to Black (Japan) (En,Ja).bin	d7123ec566ee9d54ef2ebba6cf32971c
SLPS-00822	Fighters' Impact (Japan).bin	93f39d5ede4405193f14fe0667a65d4f
SLPS-00831	Hatsukoi Valentine (Japan) (Track 1).bin	edf450753614a14d23ca5d13f116fbd9
SLPS-00839	Super Black Bass X (Japan) (Track 01).bin	4048ff9015ce2f43b3ed526675214d4f
SLPS-00862	Nobunaga Hiroku - Geten no Yume (Japan).bin	52167fe66aa142fa5d018400f933938b
SLPS-00866	Bombing Islands, The (Japan) (Track 01).bin	4f9a48b0a583869c341e10e77c2d37f5
SLPS-00898	SaGa Frontier (Japan, Asia).bin	57dbf8a293f20ee2626027b4b77e6350
SLPS-00899	Panzer Bandit (Japan) (Track 1).bin	1bb5fdd226c72137087e10500bff761f
SLPS-00900	Armored Core (Japan) (Rev 1).bin	e5a9f9c6e5b3e1b5f5d6a37195cae27f
SLPS-00912	Notam of Wind (Japan, Asia) (Track 1).bin	f419ead2107d7f5df342f85ed756bd4b
SLPS-00917	Clock Tower - The First Fear (Japan) (Track 1).bin	6968ba39636641c4d8895335a13f7e98
SLPS-00919	Carnage Heart EZ (Easy Zapping) (Japan) (Track 1).bin	f0dd89d9424140e271fd3ca4e50892da
SLPS-00931	My Home Dream (Japan).bin	56165f0903a68761fdde5d58d853688b
SLPS-00940	Space Invaders (Japan) (Track 1).bin	3478ef928cdeea486e675b255fc77b95
SLPS-00948	Arkanoid Returns (Japan).bin	7442958f8a7307200fd5cad674278ce8
SLPS-00953	Front Mission Alternative (Japan).bin	3aaa987ef3794a78682a94d570eb68b7
SLPS-00967	Cool Boarders 2 - Killing Session (Japan, Asia) (Track 01).bin	5a7708a84279d80d60251aca665cfd87
SLPS-00969	Spectral Force (Japan) (Shokai Gentei Box).bin	29a659cec825d8e456d3994baa2f5429
SLPS-00983	Uki Uki Tsuri Tengoku - Ningyo Densetsu no Nazo (Japan) (Track 1).bin	5fc596cb4378f4a9680b2c11fdd223d4
SLPS-00984	Wizard's Harmony 2 (Japan, Asia) (Track 1).bin	066c5ef8978616db4960a90036195464
SLPS-00998	Bio Hazard - Director's Cut (Japan).bin	afaa1f4917de167bd8f3d8e0b4d93a0f
SLPS-00999	Biohazard 2 (Japan) (Trial Edition).bin	d24c7c21e9e98c55afa8fbe757741ffb
SLPS-01008	Einhaender (Japan).bin	4ba91e849634b2978c528d744d424c04
SLPS-01011	Cyberbots - Fullmetal Madness (Japan).bin	240ee3f65af0f5a73268acf25d28c0f5
SLPS-01013	Project Gaiaray (Japan, Asia) (Track 1).bin	df0a0cc0973402c6391039a70a3dd19b
SLPS-01038	Doki Doki Shutter Chance - Koi no Puzzle o Kumitatete (Japan).bin	c7c081c6717436ff11ffd1eddef4a887
SLPS-01050	Namco Museum Encore (Japan) (Track 1).bin	26623a86d38776f8cde3e3ff5c668099
SLPS-01056	Spectral Force (Japan).bin	c365eaaa25c39719b1c46122dd9ceb8b
SLPS-01057	Final Fantasy VII International (Japan) (Disc 1).bin	d87de4eaed7710a10774854e34c2e277
SLPS-01058	Final Fantasy VII International (Japan) (Disc 2).bin	207b1d1a2e2eb4b14be1e0f4b2cb0596
SLPS-01059	Final Fantasy VII International (Japan) (Disc 3).bin	47c41ab5f6db0fe1203edc553c2c5887
SLPS-01060	Final Fantasy VII International (Japan) (Disc 4) (Perfect Guide) (Track 1).bin	07e00e3782a2f3892a46838d7c7c352a
SLPS-01065	Puzzle Bobble 3DX (Japan) (Track 01).bin	19bf29dc181ffaad66d81660d5b8e990
SLPS-01066	Kahen Soukou Gunbike - Speed Power Gunbike (Japan).bin	73c645e6bc42b858f9aead1569db41dc
SLPS-01067	Dragonbeat - Legend of Pinball (Japan) (Track 1).bin	e3187c3f053ebc4f63f1587637ed5b29
SLPS-01079	Side Pocket 3 (Japan) (Track 01).bin	0993d351e68d51b05ad21c3f5ca92236
SLPS-01097	Asuncia - Majou no Jubaku (Japan) (Track 01).bin	52d7184aec32af915860ac5b78b21d8b
SLPS-01103	Gakkou o Tsukurou!! Let's Make a School!! (Japan) (Track 01).bin	b78fc29b83e81bd2eb7ddb593865088d
SLPS-01120	A5 - A Ressha de Ikou 5 (Japan, Asia) (Track 1).bin	5c234be8e60f28446a19a38fcff351c7
SLPS-01122	Blue Breaker - Egao no Yakusoku (Japan).bin	85099ed3e9e39714604eb5b2d7d050b6
SLPS-01130	Armored Core - Project Phantasma (Japan).bin	d36957f858a2e67d031e389fbe7d90f5
SLPS-01135	DamDam Stompland (Japan) (Track 01).bin	5fa1f2d39b1c8e76c867fa57d26097da
SLPS-01144	Ore! Tomba (Japan).bin	788922f281da3337e03c7113f9bd9bf5
SLPS-01146	Conveni 2, The - Zenkoku Chain Tenkai da! (Japan).bin	f3135c5d6194c3654c4541a30305e2a0
SLPS-01157	Waku Waku Derby (Japan).bin	838fa53b86d2900a032bccd11305585e
SLPS-01160	Xenogears (Japan) (Disc 1).bin	9494680ee2684c48d85ad117b01a7d66
SLPS-01161	Xenogears (Japan) (Disc 2).bin	5dd1e0df1877a640c7e32e8ce49fb014
SLPS-01190	Noel - La Neige (Japan) (Disc 1) (Special Edition).bin	ff7ff2fe4e2910577a5c2ae9cbd6c397
SLPS-01191	Noel - La Neige (Japan) (Disc 2) (Special Edition).bin	b9194f8260ed08630846f44f53465604
SLPS-01192	Noel - La Neige (Japan) (Disc 3) (Special Edition).bin	2fd65ea1cd044c5440a1ec66a151fe91
SLPS-01193	Noel - La Neige (Japan) (Disc 1).bin	03a87f2dc70431208465674d1810abd8
SLPS-01194	Noel - La Neige (Japan) (Disc 2).bin	5599d87b152a02f247c0a97a5378ccb9
SLPS-01195	Noel - La Neige (Japan) (Disc 3).bin	ad7cf1dd3f22de50e653e575b7cfa1e4
SLPS-01212	Neo Atlas (Japan) (Track 1).bin	b0513a5ab19103551e3df18616937ca0
SLPS-01220	Namco Anthology 1 (Japan) (Track 1).bin	a46755808ac224818d35d0fbdefce4d5
SLPS-01221	Namco Anthology 2 (Japan).bin	12dc4f4d36bfc589a79a551397226a86
SLPS-01222	Biohazard 2 (Japan) (Disc 1) (Leon-hen) (Track 1).bin	9584e38d789cf787a6a976b3b72a2013
SLPS-01223	Biohazard 2 (Japan) (Disc 2) (Claire-hen) (Track 1).bin	85cc12975681807274a748d53c3e83ae
SLPS-01228	Tenshi Doumei (Japan) (Track 1).bin	346a9ef3b8579c29d981bbfbb1eed2c9
SLPS-01230	Parasite Eve (Japan) (Disc 1).bin	a46db933f6bdab6b2566b2c05f25094d
SLPS-01231	Parasite Eve (Japan) (Disc 2).bin	9c469d56bb68c549e87de2852fb0ba55
SLPS-01234	Chocobo no Fushigi na Dungeon (Japan).bin	52914d6bf757433174016768f17e016c
SLPS-01238	Zutto Issho - With Me Everytime... (Japan) (Track 1).bin	9deeba6c9945e52ac40f36384c848ac3
SLPS-01245	Nectaris (Japan).bin	6a7c28dde7731b39c595856c5a16c376
SLPS-01266	Final Round (Japan) (Track 1).bin	ac20016af4640f8ef28ba01d88699aa6
SLPS-01289	Dead or Alive (Japan, Asia) (Track 01).bin	185714855e830929e9329c2db2708506
SLPS-01290	Clock Tower - Ghost Head (Japan).bin	7d9024f3c69233f97deec3d9725c5644
SLPS-01291	Soukaigi (Japan) (Disc 1).bin	703ce256cac3131c9d84d788d0696e03
SLPS-01292	Soukaigi (Japan) (Disc 2).bin	2492d04ced9d919f327fe2074c309143
SLPS-01293	Soukaigi (Japan) (Disc 3).bin	bf994d5ab7c6c53ad8eb05b7901f0def
SLPS-01294	Bushido Blade 2 (Japan, Asia).bin	1278dad3677f0d37ce6d681d0ccf7064
SLPS-01311	0 kara no Mahjong - Mahjong Youchien Tamago-gumi (Japan) (Track 1).bin	a734cef9a92e0f5a2253b4f68f27cb9a
SLPS-01343	Rebus (Japan).bin	6e748915b032d95906378979d639b36c
SLPS-01348	G Darius (Japan, Asia) (Track 1).bin	1b8b04ea7e42882042fb1b66163341ac
SLPS-01356	Tantei Jinguuji Saburou - Yume no Owari ni (Japan).bin	4727db2be6c042fe38791695117d9f04
SLPS-01357	Guilty Gear (Japan) (Track 1).bin	ac9c59fe232cc21d3ef1aa30c4b57adf
SLPS-01360	Pocket Fighter (Japan) (Track 1).bin	65b0dbf40b04fd74c526b46fef058768
SLPS-01364	DoDonPachi (Japan) (Rev 1) (Track 01).bin	3a6a8bcb527cbc3c51092129d18ff7a8
SLPS-01373	Ganso Family Mahjong (Japan).bin	f6f66df781acd8c69a16458bd625fd90
SLPS-01376	Heroine Dream 2 (Japan) (Track 1).bin	f05c65012852c4fc789f8ee7f2fe2f1e
SLPS-01388	Pro Wrestling Sengokuden 2 - Kakutou Emaki (Japan) (Track 1).bin	ff2f8e3d5ceefe0f0b3214f961cb99b1
SLPS-01395	Kitchen Panic (Japan) (Track 01).bin	e0267a0776278c0f142c0d2bf0ee37c6
SLPS-01405	Theme Hospital (Japan).bin	a062d2df6ce0001900ba77a3a572e874
SLPS-01418	Marie no Atelier Plus - Salburg no Renkinjutsushi (Japan) (Track 1).bin	6181a4d9963f92972f183c4203a75b35
SLPS-01420	Shadow Tower (Japan).bin	e5aeba47e884d7f38ff2cb7f9a27e6d5
SLPS-01421	Kagero - Kokumeikan Shinshou (Japan).bin	e42b9820f5e2e60d802a09e5efc37926
SLPS-01430	Crisis Beat (Japan).bin	04f9ba0bb61f62cd4390b7818a1a967a
SLPS-01435	Puchi Carat (Japan).bin	3536e6a68556344ee897e6b0ca57a24e
SLPS-01449	Silhouette Mirage - Reprogrammed Hope (Japan) (Track 01).bin	2f653254f3f76ca690afce02076f1901
SLPS-01465	Epica Stella (Japan).bin	c3b6811ba9039ea8a76a6a66c4b734e2
SLPS-01479	Bounty Sword - Double Edge (Japan).bin	4b5823a2ec2adc5d1ec547719c17f3e7
SLPS-01480	U.P.P. (Japan) (Track 1).bin	86c33343257205b27e895334be36504e
SLPS-01486	Carom Shot 2 (Japan).bin	9cf1fbc934eacae77afcaa1f2d779bf7
SLPS-01490	Brave Fencer Musashiden (Japan, Asia) (Track 1).bin	3b6932e4d5f49ba1b9f16e71f7e3509a
SLPS-01503	Dezaemon Kids! (Japan).bin	1a7bbb9e039c55320e857b380e719bef
SLPS-01510	Biohazard 2 - Dual Shock Ver. (Japan) (Disc 1) (Leon-hen) (Track 1).bin	9e9f25551c3cc9b1adc66fd748e020aa
SLPS-01511	Biohazard 2 - Dual Shock Ver. (Japan) (Disc 2) (Claire-hen) (Track 1).bin	fa64e4d801398e40d6c0d3b201d7e64b
SLPS-01515	Noel - La Neige Special (Japan).bin	ec085be0b0453a3f4a8931e3ae7e7e53
SLPS-01518	Echo Night (Japan).bin	2419abcb3736b735a6c914be89b5b79b
SLPS-01521	Uki Uki Tsuri Tengoku - Kawa Monogatari (Japan) (Track 1).bin	6cb85263345ea9f0bd7076735d06d3eb
SLPS-01522	Ano Ko Doko no Ko (Japan).bin	77dfc3533fe23ee413732b7312365661
SLPS-01525	Bomberman Fantasy Race (Japan).bin	5cbf69039fc908d835f9311b0a51dd60
SLPS-01537	Gubble (Japan) (Track 01).bin	eecdbc8c7a4892cef6dd48ecdcfd2d49
SLPS-01542	Goiken Muyou II (Japan) (En,Ja) (Track 01).bin	d2db6e1a8923aa47e0fa39f24074944d
SLPS-01543	Neko Zamurai (Japan) (Disc 1).bin	e78f926ca39bbd7be4bb524f6e25b7e8
SLPS-01544	Neko Zamurai (Japan) (Disc 2).bin	d73c55561538347db0bc4269ef3d5967
SLPS-01545	Neko Zamurai (Japan) (Disc 3).bin	56aac12f4ac01fa9015e9468455affe0
SLPS-01556	LSD - Dream Emulator (Japan).bin	f548d21571db8ff1afde3fbe8c469310
SLPS-01565	Kaze no Oka Kouen Nite (Japan).bin	ead6624445a065f1453af27761a5ee19
SLPS-01571	Uki Uki Tsuri Tengoku - Ningyo Densetsu no Nazo (Japan) (Dual Shock Edition) (Track 1).bin	e9fe4cde984ef219c424ba6a076f7c90
SLPS-01573	Doki Doki Poyatchio!! (Japan).bin	8ef8ee38b5a1e85b46cbf2f704d9f463
SLPS-01611	Mikagura Shoujo Tanteidan (Japan) (Disc 1) (Honpen Disc Ichi).bin	66a4d82b89005a249d66498e5776c7d5
SLPS-01612	Mikagura Shoujo Tanteidan (Japan) (Disc 2) (Honpen Disc Ni).bin	bc9207cc782865cdeaecdbceb0a1745d
SLPS-01613	Mikagura Shoujo Tanteidan (Japan) (Disc 3) (Intermission Disc).bin	1df06fa708bb7791584a7dcc88b54329
SLPS-01614	Mikagura Shoujo Tanteidan (Japan) (Disc 4) (Special Disc).bin	074f869e211f0b8f41cc23b2fdff617a
SLPS-01628	Spectral Force 2 (Japan).bin	20641a11e80b311e0f9ab9cb33225617
SLPS-01636	Pop'n Pop (Japan).bin	3ecf73c44ce8fc15cfe649095fcd6543
SLPS-01664	Meremanoid (Japan).bin	8f0b4d6ab425c634887cb35c05f39267
SLPS-01666	Zeus - Carnage Heart Second (Japan) (Track 1).bin	31470d17eeed6e2347fed4a0079731f0
SLPS-01676	Kuon no Kizuna (Japan).bin	d06d6cbeddd6be1be05632dd294ea479
SLPS-01693	Smash Court 2 (Japan).bin	5ab2738f2ef32ecc59ed27c818086110
SLPS-01695	Waku Waku Volley (Japan) (Track 1).bin	de2c014400a433213779f93dfc23ff0a
SLPS-01706	1 on 1 (Japan).bin	17ac1624d397c35e77956e766912a055
SLPS-01716	Wizard's Harmony R (Japan) (Track 1).bin	cf830386e93d4e1a8d17e716d75b6070
SLPS-01717	Bomberman (Japan, Asia).bin	279549f3bb7412e6bf5bc43b67567f9a
SLPS-01727	Super Robot Taisen F (Japan) (Track 1).bin	f064a3cccce3d7fe8a1163bc58e8fbf4
SLPS-01729	Tamamayu Monogatari (Japan).bin	31ff4b269ec79d26e49617f4ba0b7272
SLPS-01733	Hard Edge (Japan).bin	716b7999d52c82e8748abad30af34782
SLPS-01734	Marl Oukoku no Ningyou-hime - The Adventure of Puppet Princess (Japan).bin	ab7b740640c3167131c5b8bb795f9a09
SLPS-01737	Susume! Kaizoku - Be Pirates! (Japan) (Track 1).bin	4fa8e939378fc24dc4f0eb4918397781
SLPS-01749	Lunatic Dawn III (Japan) (Track 1).bin	a38d9cac0d8a68b6e3723dcdb95d3779
SLPS-01750	Ehrgeiz - God Bless the Ring (Japan).bin	c20ff94773fe35d4886ed06ea3082d03
SLPS-01751	Atelier Elie - Elie no Atelier - Salburg no Renkinjutsushi 2 (Japan) (Track 1).bin	e8d6f9fce4d5c488c4a87f9853744686
SLPS-01754	Mahoutsukai ni Naru Houhou (Japan) (Track 01).bin	9daab98a05404c0751a359cfbbd688e0
SLPS-01763	Famires, The - Shijou Saikyou no Menu (Japan).bin	3d11c0463688329d8552e5cfde43ce9c
SLPS-01777	Street Fighter Zero 3 (Japan) (Track 1).bin	f1ca247e0e9ab78ec8ad94be7a2035fb
SLPS-01778	Puzzle Mania (Japan).bin	9c578f8dfeb0bb785319e4211fea170a
SLPS-01784	Lucifer Ring (Japan) (Track 1).bin	d61ccfca19743089d31854469339bc00
SLPS-01798	R4 - Ridge Racer Type 4 (Japan) (R4 + JogCon).bin	7adde24b05ae254ef51ee2053f0b405a
SLPS-01800	R4 - Ridge Racer Type 4 (Japan, Asia).bin	185760b2d69d4b3ee4b8504bd2f23a08
SLPS-01810	Dekiru! Game Center (Japan) (Track 1).bin	a3e3b19618ae05f35060e3297568fe7a
SLPS-01853	Adventure of Little Ralph, The (Japan) (Rev 1).bin	aad8c523462127ff751c8f30b868141b
SLPS-01855	Armored Core - Master of Arena (Japan) (Disc 1).bin	5c07199863f701838f9723536d44b922
SLPS-01856	Armored Core - Master of Arena (Japan) (Disc 2).bin	cc1e08edd8c7f611bd906cb0a38b3b72
SLPS-01876	Omise de Tenshu (Japan).bin	797aa154abf23cdb7374388540e824f8
SLPS-01880	Final Fantasy VIII (Japan, Asia) (Disc 1).bin	cd2a9d4a92c8cea33b434fd41bbf002c
SLPS-01881	Final Fantasy VIII (Japan, Asia) (Disc 2).bin	2a9c881fe544f7197341d724f994dc3a
SLPS-01882	Final Fantasy VIII (Japan, Asia) (Disc 3).bin	db8ca5e2fd20af5dbaac6c70cf52e1c1
SLPS-01883	Final Fantasy VIII (Japan, Asia) (Disc 4).bin	12ea9305d975265518188a09ce495a46
SLPS-01887	Weltorv Estleia (Japan) (Track 1).bin	b360b7ed656c881dbc99c8cf82f00f16
SLPS-01899	Oasis Road (Japan).bin	674a213673541003fbcf06c5d2fa85d3
SLPS-01903	Farland Saga - Toki no Michishirube (Japan).bin	e6ab877ae3e5cf405d73ddc22ed915c9
SLPS-01906	Monster Farm 2 (Japan) (Rev 1).bin	7a56b65a22f02c8b2f9cd278a0469861
SLPS-01951	Chocobo Racing - Genkai e no Road (Japan).bin	53d829aef42c920b86555c19fe4a9bba
SLPS-01984	Dosukoi Densetsu (Japan).bin	8b983d074aa68b19606befef65034293
SLPS-02000	Final Fantasy IX (Japan, Asia) (Disc 1).bin	e60098f3b04619967be9572fb6c1dfd7
SLPS-02001	Final Fantasy IX (Japan, Asia) (Disc 2).bin	340c3a490cb879f6a98119655dd2a6b2
SLPS-02002	Final Fantasy IX (Japan, Asia) (Disc 3).bin	93aa9db54bfe447b3dc729b8919c8991
SLPS-02003	Final Fantasy IX (Japan, Asia) (Disc 4).bin	e75b28ee63a27b975ca590bf30b66393
SLPS-02023	Aquanaut no Kyuujitsu - Memories of Summer 1996 (Japan) (Artdink Best Choice) (Track 1).bin	94fbab7da641359cdc8566f58369c797
SLPS-02036	Logic Mahjong Souryuu - Yonin Uchi, Sannin Uchi (Japan) (Track 1).bin	a1f137ed1722c4faf98f53fe876280b8
SLPS-02037	Dragon Money (Japan) (Track 1).bin	89ad2a7408a42fb0c4ed2b15a6043666
SLPS-02058	Marionette Company (Japan) (Track 01).bin	86baa4dd5e73436cc2a7bc8e35142ecf
SLPS-02075	GaiaMaster - Kamigami no Board Game (Japan).bin	fdfbb7075b191f2ba0c56673dbb036f2
SLPS-02085	Populous - The Beginning (Japan).bin	44b086a5f5f0aebfe8af23d7522c090c
SLPS-02103	Mystic Dragoons, The (Japan).bin	01a937573fe9b20af252533877bd1dec
SLPS-02119	Acid (Japan).bin	a2000dea8d52fc0fe65a6e02dfefc4cd
SLPS-02122	Paca Paca Passion (Japan).bin	b2ec110f4f3a5554650a88fbae73d6b9
SLPS-02124	Grandia (Japan) (Disc 1).bin	2d540cb5ac2535bc0f45ac8273c6758a
SLPS-02125	Grandia (Japan) (Disc 2).bin	4b0725d127412c9347cdcf1f7fa582f9
SLPS-02126	Twins Story - Kimi ni Tsutaetakute... (Japan).bin	832a1e6c2b5b5da3185ef0381b919310
SLPS-02140	Roommate - Inoue Ryoko (Japan) (Track 1).bin	5d8538afc938e9550218f5a43819102c
SLPS-02141	Aquanaut no Kyuujitsu 2 (Japan) (Track 1).bin	caf87b12ed8641f365e1ad18a9c04c40
SLPS-02164	Sanyo Pachinko Paradise (Japan).bin	680a3f1ae8893c86f3135130770aa842
SLPS-02180	Dino Crisis (Japan) (Track 1).bin	d641f61dab567ac7edb43e2a4fbb0ebe
SLPS-02190	Dragon Valor (Japan) (Disc 1).bin	446c789aae42e95bc8056597d65b1f7c
SLPS-02191	Dragon Valor (Japan) (Disc 2).bin	a1cf16b83cb39230b800eda2210c6f79
SLPS-02213	My Garden (Japan).bin	b7e9abadcf9e19011c9f0d2b799c631d
SLPS-02216	Syphon Filter (Japan).bin	6b09202b594238bbd8b07dbd45fe30a8
SLPS-02218	Pocket Tuner (Japan).bin	06dd181acaf475ce7b600ed26396bfc3
SLPS-02220	Rockman (Japan).bin	dc871577bd8ba58576b5e8f3155226a6
SLPS-02222	Front Mission 3 (Japan).bin	5cf885f848a4d3b4e28102f3be28f771
SLPS-02227	Simple 1500 Series Vol. 14 - The Block Kuzushi (Japan) (Culture Publishers) (Track 1).bin	74819165b155b62f40604c5e15be94f5
SLPS-02238	Neo Atlas II (Japan).bin	7c93df70d67d996970c83e3a41075f5f
SLPS-02251	Jigsaw World (Japan) (Honkakuha de 1300).bin	0efa8c50a528687e24d985f14f4eaa88
SLPS-02255	Rockman 2 - Dr. Wily no Nazo (Japan).bin	b567c6ecdc2e3eb95a8dc3a473a3027f
SLPS-02262	Rockman 3 - Dr. Wily no Saigo! (Japan).bin	4b00c6b400f5d276c721d83b55b23b4c
SLPS-02272	Ide Yousuke no Mahjong Kyoushitsu (Japan).bin	2961dfeb0874e016f9319c7bab736213
SLPS-02276	Digital Glider Airman (Japan).bin	da5bcfd138c1bf618f24892aeb1bd7cd
SLPS-02287	Marl Oukoku no Ningyou-hime - The Adventure of Puppet Princess (Japan) (Omake Disc).bin	95af1c40e44523a518946b2a18af571d
SLPS-02292	Pet Pet Pet (Japan) (Track 1).bin	eb0bf13522c5cb06a1c208dd824129ad
SLPS-02300	Biohazard 3 - Last Escape (Japan) (Rev 1).bin	e976adec7f9d1c94634fd52d523214a5
SLPS-02301	Simple 1500 Series Vol. 15 - The Pachinko (Japan) (Culture Publishers).bin	cdd1b9ea8e4878608260fa106779cbc5
SLPS-02320	Silver Jiken - The Silver (Japan).bin	567326f593e510d07baa44c2abea8115
SLPS-02324	Rockman 4 - Aratanaru Yabou!! (Japan).bin	74b1a2ae8d8776f1b15d0b6fde9c2f79
SLPS-02330	DewPrism (Japan, Asia).bin	c3977582f0aca5551acdf99a1ff04c30
SLPS-02334	Silent Bomber (Japan).bin	e5fe9f77dc64fd3ee303c85c7d4929b4
SLPS-02335	Oz no Mahoutsukai - Another World - Rung Rung (Japan).bin	0e6d8f5df117f5051115730c691c19d0
SLPS-02337	Magical Drop F - Daibouken mo Rakujanai! (Japan).bin	2b7ca0fd3f4fa7871ca271b7924ecc6f
SLPS-02338	Rockman 5 - Blues no Wana! (Japan).bin	595132859510bf9ba070bf1b4ade6a2f
SLPS-02347	Pro Mahjong Kiwame - Tengensen-hen (Japan).bin	3a0508266284c0e28a69dfd9c30bf982
SLPS-02350	Tomba! The Wild Adventures (Japan) (Track 1).bin	77dbaa6f6a5179f98c4a975dda01dd57
SLPS-02360	Prismaticallization (Japan) (Track 1).bin	956df76b07dc9b9fd52fdbab5904718a
SLPS-02364	Chrono Cross (Japan, Asia) (Disc 1).bin	988a1af02970f75fbb7d69b121246f23
SLPS-02365	Chrono Cross (Japan, Asia) (Disc 2).bin	826a66fb8e10bccf43ad69edb1d7988b
SLPS-02366	Tall Unlimited (Japan).bin	1cb0df78eb268d9ad58e4d64b62b72d2
SLPS-02376	Little Princess - Marl Oukoku no Ningyou-hime 2 (Japan).bin	8ef0547d485101e02191fc7ffc3fd789
SLPS-02377	Vagrant Story (Japan, Asia).bin	482b80f38e915aa2045a43935899c3b0
SLPS-02379	Rockman 6 - Shijou Saidai no Tatakai!! (Japan).bin	6c90317cd848f108a6d7238915fbe5ba
SLPS-02398	Max Surfing 2000 (Japan) (Track 01).bin	6873b6d29745dc711f323aee152b26f3
SLPS-02406	Dai-2-Ji Super Robot Taisen (Japan) (Track 1).bin	8f211133416a7965be97fd4082f8e6c6
SLPS-02412	Puyo Puyoon - Car-kun to Issho (Japan).bin	f275efeb0b76c0452556ffa581e23476
SLPS-02420	Lunatic Dawn - Odyssey (Japan) (Track 1).bin	dd53f1594971a9c7992e1718f04996a5
SLPS-02430	Chrono Trigger (Japan).bin	0be6248b5164491a4c3c44dd4beba78e
SLPS-02433	Simple 1500 Series Vol. 18 - The Bowling (Japan) (Track 01).bin	d4e4f2b839f7649ce1a89001f283c7f3
SLPS-02450	Simple 1500 Series Vol. 14 - The Block Kuzushi (Japan) (Track 1).bin	e1fca510dd5fdbc432d5cb2de140e783
SLPS-02451	Simple 1500 Series Vol. 15 - The Pachinko (Japan).bin	993212459ef3c897a97bdc60ddab3ac6
SLPS-02479	Soumatou (Japan).bin	f2211504766149be7b93e6febd30df24
SLPS-02480	Parasite Eve II (Japan, Asia) (Disc 1).bin	6b030b8ed309c4a5d3c5b3178bc5273b
SLPS-02481	Parasite Eve II (Japan, Asia) (Disc 2).bin	5eb0efac7d981e45b54fbabf7006a267
SLPS-02489	Bokujou Monogatari - Harvest Moon (Japan).bin	eaa4727d5cb9da347685519ad2f21a25
SLPS-02501	Robin Lloyd no Bouken (Japan) (Track 1).bin	3e9af862676eb46f76de98c5e06702cd
SLPS-02509	Gyuwambler Jiko Chuushinha - Ippatsu Shoubu! (Japan) (Track 1).bin	9ee860583622be00da7177e65c0f7e69
SLPS-02520	Chocobo Stallion (Japan).bin	afdd354ae72a7d01618ead500aef97cd
SLPS-02523	Dice de Chocobo (Japan).bin	ec4646998b8bb4ead6037763decbcd5c
SLPS-02528	Super Robot Taisen Alpha (Japan) (Limited Edition).bin	8a18795fe95c43f9e799edbfba2a8656
SLPS-02529	Super Robot Taisen EX (Japan) (Track 1).bin	d36a2394a7ae33b0ce791e1f934bc5ba
SLPS-02530	Dai-3-Ji Super Robot Taisen (Japan) (Track 1).bin	7b1c766ba91570708885a99c362f9e9b
SLPS-02542	Summon Night (Japan).bin	e9b6277ad7f5718786ddbd11d6fd17a8
SLPS-02563	Gensou no Artemis (Japan).bin	a45f04603527731d8c09543001757b28
SLPS-02579	Uki Uki Tsuri Tengoku - Gyoshin Densetsu o Oe (Japan) (Track 1).bin	4cd103572024f0c6a62119ea0d3fc998
SLPS-02600	Mr. Driller (Japan).bin	dec96e0018694e52e7d002e084860017
SLPS-02606	Ikasama Mahjong (Japan).bin	3c61541bfdde9a5e3dda4c4af90bf07d
SLPS-02617	Blaster Master (Japan) (Track 1).bin	2df93ab014c756e31366af9f4ef75836
SLPS-02630	Simple 1500 Series Vol. 27 - The Snowboard (Japan) (Track 01).bin	3964c277e463766cbd52e56ca5c1d904
SLPS-02636	Super Robot Taisen Alpha (Japan).bin	8cc4b3af159d26d11cad46b136a5c833
SLPS-02661	Brigandine - Grand Edition (Japan) (Disc 1).bin	364aeb74c7c6319fb070f83b6c3b7183
SLPS-02662	Brigandine - Grand Edition (Japan) (Disc 2).bin	092b9fd61216ba7659076554b71d2991
SLPS-02674	Championship Bass (Japan).bin	fd16ea9656f1644b28970a0b5a8145e7
SLPS-02693	U-SA (Japan) (Track 01).bin	5fe70c28495206a13af40f4e48649236
SLPS-02703	Value 1500 - The Shanghai (Japan) (Track 01).bin	bd58c036d63927cb2c70591780e8c548
SLPS-02710	Art Camion - Sugorokuden (Japan).bin	7c15f016f8adfbf600b6023595cdc970
SLPS-02728	Breath of Fire IV - Utsurowazaru Mono (Japan) (Track 1).bin	540b8d43425a4cbecd2ae4aa0b92e389
SLPS-02747	Killer Bass (Japan) (Track 01).bin	9f48117af5eac6989bc1c3da42c246fd
